177,종말에 뭐하세요? 바쁘세요? 구해 주실 수 있나요? 5,대원씨아이(단행)(대원키즈),"빌렘은 약속을 지키지 못하고, [달에 탄식하는 최초의 짐승(샨토르)]의 결계는 붕괴한다. 정규 용사(브레이브)의 목숨과 맞바꿔 긴 잠에 빠졌던 어린 성신(비지터스)은 그 여파로 하늘물고기 홍호백(카마인 레이크)과 떨어져서, 기억을 봉인당한 빌렘과 함께 잠시나마 평화로운 나날을 보낸다. 그날, [날카롭게 꿰뚫는 두 번째 짐승(아우로라)]이 부유대륙에 쏟아져 내리기 전까지는—. [짐승]과 맞서 싸우게 된 것은 아이세아와 란트루크. 죽어갈 운명의 소녀 요정들과 청년 교관의 종말의 마지막 반짝임. 다음 세대로 이어지는 제1부, 종막."
178,완벽하지 않은 것들에 대한 사랑,수오서재,"“우리는 완벽하게 이해할 수는 없어도 온전하게 사랑할 수는 있습니다.” 《멈추면, 비로소 보이는 것들》의 저자 혜민 스님의 4년 만의 신작! 혜민 스님 4년 만의 신작에는 완벽하지 않은 것들로 가득한 나 자신과 가족, 친구, 동료, 나아가 이 세상을 향한 온전한 사랑의 메시지를 담고 있다. 우리 안에는 완벽하지 못한 부분들만 존재하는 것이 아니라, 부족한 부분을 따스하게 바라보는 자비한 시선도 함께 있음을 일깨우는 이번 작품은, 마치 엄마가 내 아이를 지켜보는 사랑의 눈빛으로 나 자신을 돌보고 내 본성을 깨치도록 도와준다. 구체적이면서도 쉬운 화법으로 SNS에서 250만 명이 넘는 네티즌들에게 보약 같은 삶의 조언을 나누는 혜민 스님."
179,여행의 기술,청미래,"“일상성의 발명가” 알랭 드 보통은 독창적인 시각으로 사랑, 건축, 철학 그리고 종교 등 다양한 주제에 대한 글을 써왔다. 그런 그가 떠나는 여행의 모든 것이 이 책에 담겨 있다. 이번에도 그는 우리를 실망시키지 않는다. 그는 번뜩이는 지성과 무심한 듯한 매력으로 기대의 즐거움, 이국적인 것의 매혹, 바베이도스의 바다 풍경에서부터 히드로 공항의 비행기 이륙에 이르기까지 모든 것에서 찾아낼 수 있는 가치를 독자들에게 곰곰이 생각하게 한다."
180,2017 전한길 한국사 합격생 필기노트,에스티앤북스(ST&BOOKS),"- 이 책의 특징 01 훌륭한 내용을 보기 좋게 전달하기 위해 쉽게 읽을 수 있는 글씨와 오래 보아도 눈이 덜 피곤한 색으로 바꾸었습니다. 지나치게 빽빽했던 부분을 나누어 추가로 필기할 수 있는 공간도 마련하였습니다. 그리고 이해를 도울 수 있는 그림 자료도 추가하였습니다. 02“공무원 시험에 그대로 반영”되는‘국사편찬위원회’에서 편찬한 기존국정교과서 뿐만 아니라 개정된 한국사 교과서의 내용을 수록하여 고등 한국사 교과서를 읽지 않아도 되도록 제작하였습니다. 03무엇보다도 확 바뀐 것은 현재의 검정 교과서와 2017년부터 적용될 새로운 국정교과서의 편제를 따라 기존의 정치·경제·사회·문화의 분류사에서 선사·고대·고려·조선순의 시대사로 체제를 완전히 바꾼 것입니다. 각 시대의 정치·경제·사회·문화를 종합적으로 이해하기 쉬울 것입니다. 04공무원 9급(경찰·소방·군무원·계리직 포함), 7급, 한국사능력검정시험을 모두 대비할 수 있는 책입니다."
181,경선식 영단어 초스피드 암기비법 공편토,경선식에듀,"250만이 선택한 스테디셀러 「경선식 영단어 초스피드 암기비법」 공무원, 편입, 토플, 텝스 등 수험 어휘도 역시 경선식 영단어! 1. 각종 시험 어휘 적중률 1위 - 공무원 시험 영어 어휘 적중률 평균 99% - (공편토+최고난도) 수도권 주요대학 편입시험 어휘 적중률 90~100% - 토플 어휘 적중률 95% 내외 - 각종 시험 : 단어수 대비 적중률 1위 2. 공편토 3,674단어 3일 초단기 완성 + 빠른 성적향상 - 과학적 해마학습법으로 5배 이상 빠르고 오래 암기 - 쉽고 빠른 암기를 위해 교재 속 연상 만화 제공 - 온라인 강의를 활용하여 암기 효과 극대화 - 공편토 영단어 3,674개 3일 100%암기! + 단기간 성적향상 3."
182,추리 천재 엉덩이 탐정 3,미래엔아이세움,"“흠흠, 냄새가 나는군……. 저 사람들을 쫓아갑시다!” [첫 번째 사건: 불멸의 절도단 사건] 아이큐 1,104의 추리 천재, 엉덩이 탐정! 어느 이른 아침, 엉덩이 탐정 사무소에 다급한 전화 한 통이 걸려 온다. 전화를 건 주인공은 견공 경찰서의 말티즈 서장! 부리나케 말티즈 서장을 만나러 간 엉덩이 탐정과 브라운은 마을에 ‘블랙 섀도’라는 유명한 절도단이 쳐들어 올 것이라는 이야기를 듣는다. 부잣집을 노리고 집 안에 있는 물건을 몽땅 훔쳐 달아나는 블랙 섀도 절도단은 단원들 머릿수가 많아 아무리 잡아들여도 도무지 줄어들지 않는다는 말을 들은 우리의 엉덩이 탐정! 엉덩이 탐정은 견공 경찰들을 도와 블랙 섀도 절도단을 일망타진하기로 하는데……."
183,용왕이 하는 일! 2,영상출판미디어,"두 번째 ‘아이’ 등장!? 10대 스승과 초등학생 제자‘들’의 이야기! 제2탄! “나는 너를 사부라고 부르지 않을 거야.” 『용왕(?王)』 쿠즈류 야이치의 앞에 나타난 소녀는 거만한 태도를 취하며 그렇게 말했다. 야샤진 아이. 초등학교 4학년. 장기연맹 회장의 부탁을 받아, 자신의 제자와 마찬가지로 이름이 『아이』인 여자애를 몰래 훈련시키는 야이치. 하지만 그 사실을 제자에게 들킨 순간── 엄청난 수라장이 벌어졌다! “사부님……? 이 애는 누군가요……?” 첫 라이벌, 첫 수라장, 그리고 첫 가출……."
184,드래곤빌리지 학습도감 7 : 애核뮴,하이브로(highbrow),"질문이 정답보다 중요하다! 창의력은 어느 날 갑자기 생겨나는 게 아니에요. 그렇다고 억지로 외우거나 가르쳐 줄 수 있는 것도 아니지요. 창의력에는 정답이 없기 때문이에요. 아이들이 스스로 생각하고 창의적인 사람으로 자랄 수 있도록 관찰의 기회를 많이 열어 주세요. 『학습도감 7 : 애벌레킹』에서는 과학 교과서에서 배우는 ‘완전 탈바꿈’의 대표적인 곤충인 ‘나비’를 주제로 알부터 애벌레, 번데기, 어른벌레가 되어 가는 과정을 관찰합니다. 우리나라에서 볼 수 있는 대표적인 나비 71마리를 선별하였는데, 신기하게도 71마리 모두 애벌레와 나비의 생김새가 완전히 달라요! 신비로운 곤충의 성장을 도감으로, 주제에 대한 호기심과 흥미는 만화로 접해요. 그리고 맨 뒤에는 과학 교과서에서 다루는 학습이 이해하기 쉽게 요약되어 있습니다."
185,이가 아파서 치과에 가요,받침없는동화,"엄마, 아빠가 읽어주거나 아이가 스스로 문자를 익혀서 읽으려고 할 때 큰 부담 없이 활용할 수 있는 책입니다. 특히 구체적인 맥락이 없는 단어카드를 반복하여 학습하게 함으로써 읽기에 흥미를 갖지 못하거나, 받침이 있는 글자를 해독하여 발음하는 어려움을 느끼는 아이들에게 더할 나위 없이 좋은 학습 자료가 되어 줍니다. 또한 '받침 없는 동화'는 자음 글자와 모음 글자의 결합에 의해 음절을 구성하는 방식으로 표기를 하는 한글의 표기 원리를 익히는 데도 도움이 될 수 있습니다. 즉, 받침이 없는 소리마디에 다시 받침을 더하게 되면 별개의 의미를 지니는 단어를 만들어낼 수 있다는 인식이 자연스럽게 싹틀 수 있는 것입니다."
186,백종원이 추천하는 집밥 메뉴 52,서울문화사,"밥, 국, 찌개, 반찬, 일품요리 등 꼭 필요한 핵심 집밥 메뉴 52가지 집에서 늘 만들어 먹는 것이 집밥이지만 요리와 친숙하지 않은 대부분의 사람들은 매일매일의 식단을 생각하면, “오늘은 어떤 국을 끓이고, 어떤 반찬을 만들어 먹을까?”, “마트에 가도 매번 같은 식재료만 사게 되네.”, “오늘은 뭔가 색다른 메뉴를 먹고 싶은데 요리를 못해서…….” 등의 고민을 한 번쯤은 해봤을 것이다. 하지만 기본 몇가지만 제대로 알아두면, 그것을 응용하여 얼마든지 원하는 다양한 요리를 만들 수 있다. 이 책에는 나오는 52가지 기본 메뉴만 익혀두면 된다."
187,나는 마트 대신 부동산에 간다,한국경제신문사(한경비피),"“평범한 주부에서 월세 받는 여자가 되기까지” 종잣돈 3천만 원으로 시작해, 6년 만에 아파트 15채 보유! 아들 셋을 키우는 서른넷의 전업주부, 도시근로자 평균 임금에도 못 미치는 남편의 연봉, 드라마에 빠져 지내며 경제에는 담 쌓고 살았던 과거?. 그랬던 그녀가 어떻게 종잣돈 3천만 원으로 아파트 15채를 보유하며 성공적인 투자자로 변신할 수 있었을까? 이 책에는 평범한 주부가 돈의 본질을 공부하고 실천하며 점차 부자가 되어가는 과정이 한 편의 성장 드라마처럼 펼쳐진다. 미친 듯이 오르는 전세가, 아무리 아끼고 모아봤자 내 집 하나 마련하기 힘든 시대. 전세살이로 이 집 저 집 쫓기듯 이사를 다녀야 했던 저자는, 평생 가난의 굴레에서 벗어날 수 없다는 위기감을 느낀 뒤 부동산 투자 전선에 뛰어들기로 마음먹는다."
188,표현의 기술,생각의길,"표현의 기술은 마음에서 나온다! 유시민 표현의 기술로 돌아오다 표현의 귀재 유시민이 말하는 표현의 기밀! 글쓰기면 글쓰기, 토론이면 토론, 지금은 정치예능 프로그램인 JTBC 〈썰전〉에서도 높은 인기를 얻고 있는 유시민 작가가 이번에는 독자들에게 표현의 기밀을 전하는 책으로 돌아왔다. 표현하고자 하는 바를 거침없이 표현하고 그것을 상대가 공감하게 만드는 일은, 쉬워 보이지만 꽤나 정교한 ‘기술’을 요한다. 어떤 형식으로든 생각과 감정을 표현하려면 그에 필요한 기술을 익혀야 한다. 평소 많은 독자들이 온오프라인을 통해 문의해 온 글쓰기뿐만 아니라 말하기, 토론하기, 안티 대응 등, 표현을 잘 할 수 있는 모든 궁금증에 대해, 막힘없는 대한민국 대표 작가 유시민이 그만의 ‘표현의 기술’을 아낌없이 전수한다."
189,끝나지 않은 전쟁,위즈덤하우스,"끝날 때까지 끝난 게 아니다 진격의 추적자, 국회의원 안민석이 파헤친 최순실 국정농단의 전말 대한민국 헌정 사상 초유의 ‘현직 대통령 파면’을 불러온 ‘박근혜·최순실 국정농단’은 거대한 권력의 실체를 눈으로 확인할 수 있었던 사건이었다. 비선실세로서 박근혜 정부의 국정에 개입하고 재단을 설립해 사익을 취했을 뿐 아니라, 박근혜 대통령의 사적인 부분까지 관여한 최순실은 구속되었고, 그에게 권력을 주고 방임하며 공조한 박근혜 전 대통령 또한 파면, 구속되었다. 그러나 해외 은닉 재산 등 아직 미스터리는 남아 있기에 우리는 좀더 ‘박근혜·최순실 국정농단’의 진실을 내밀히 들여다볼 필요가 있다. 이 책은 국회의원 안민석이 3년간 최순실 국정농단을 추적한 기록이다. 한 신부님의 제보로 최순실의 존재를 확인한 저자는 2014년 대정부질의에서 처음으로 ‘승마 공주’ 정유라 특혜 의혹을 질의해 세상에 최순실 국정농단을 처음으로 알렸다."
190,군림천하 34,파피루스(디앤씨미디어),"국내 무협 소설계 대가 용대운 작가님의 불후의 명작, 군림천하! 용대운(龍大雲) 문학(文學)의 결정판! 죽어 가는 사부가 마지막으로 남긴 한마디 -너만은 꼭 군림천하(君臨天下)해야 한다! 그것으로 진산월(陣山月)의 운명은 결정되었다"
191,할머니는 죽지 않는다,해냄,"“어쨌든 한 인간이 성장해 가는 것은 운명이다” 베스트셀러 『도가니』『우리들의 행복한 시간』의 작가 공지영이 13년 만에 펴내는 단편소설 모음집 『인간에 대한 예의』(1994년),『존재는 눈물을 흘린다』(1999년),『별들의 들판』(2004년) 출간 이후 13년 만에 공지영 작가가 소설집 『할머니는 죽지 않는다』를 출간한다. 2000년 이후 집필, 발표한 작품들 중 21세기문학상, 한국소설문학상, 이상문학상 등의 수상작과 신작 단편소설을 모은 이번 작품집은, 작가의 매력적인 문장들과 속도감 있는 사건 전개 등이 돋보이는 작품들로 구성되어 있어, 끊임없이 장편소설을 집필하면서도 단편소설이 갖춰야 할 소설 미학을 지속적으로 유지해 왔다고 평가받은 작가의 최근 작품 경향을 한눈에 살펴볼 수 있는 책이다."
192,열한 계단,웨일북,"불편한 지식이 우리를 성장하게 한다! 130만 독자가 사랑한 ‘지대넓얕’ 채사장의 색다른 인문 에세이 성공한 이들 대부분이 독서광이다. 세계적 인물들이 ‘나를 키운 것의 팔 할은 책’이라고 회고하는 이야기들을 우리는 자주 들어왔다. 그런데 바쁜 일상 속에서 어떤 책을, 얼마나 읽어야 할지 방향을 잡기 쉽지 않다. 모처럼 맘먹고 책 한 권을 읽어도, 돌아서면 잊어버리는 게 현실인데 책으로 삶이 바뀌었다는 그 ‘흔한’ 말은 언제나 남의 일처럼 요원하다. 게다가 ‘책 권하는 사회’에서 간과하기 쉬운 점도 있다. 모든 독서광이 ‘훌륭한’ 인물로 성장하는 것은 아니라는 사실이다. 어떤 이들에게 독서는 저주가 되었다. 히틀러가 대표적인 사례다. 그는 매일 500쪽에 가까운 책을 읽었고 2만권이 넘는 장서를 가졌다. 다만 그는 자신의 주장을 뒷받침하고 강화하기 위한 도서들만을 편집적으로 읽었다."
193,그럴 때 있으시죠?,나무의마음,"잘 살고 있는 걸까? 인생이 불안할 때 나만 혼자인 것 같아, 외로운 날에도 나는 당신이 행복했으면 좋겠습니다, 문득문득. ‘모두 내 얘기잖아?’ 서랍 속 비밀일기 같은 내밀한 이야기들 『그럴 때 있으시죠?』는 김제동과 나, 우리들의 이야기다. 누구에게나 가슴 속에 못다 한 이야기, 하나쯤 있다! 뭐가 불안한지는 모르겠는데 뭔가 모르게 불안하고, 피곤해 죽을 만큼 일하는데 잘 살고 있는지 모르겠고, 가족을 사랑하긴 하는데 만나면 도망가고 싶고, 애인 혹은 친구에게 뒤통수 맞고, 하루도 쉬운 날이 없지, 사는 게 참 별일이다 싶은 그런 날들. 각기 다른 시간과 공간에서 일어나지만 서로 공감하게 되는, 우리 모두의 이야기들. * 도서 표지 이미지는 변경될 수 있습니다."
194,김약국의 딸들,마로니에북스,"기구한 운명의 다섯 자매를 중심으로 욕망과 운명의 소용돌이 속에서 몸부림치는 군상들 그리고 비극 속에서 타오르는 희망의 불씨! 근대화의 격변기 속에서 치열하게 살아간 우리민족의 모습을 담아내어 한국 대하소설의 한 획을 그은 『토지』의 작가 박경리. 박경리의 또 하나의 대표작 『김약국의 딸들』은 작가의 경력에서 『토지』 이상으로 중요한 의미를 지닌 작품이라고 할 수 있다. 작가의 첫 성공작으로 독자들의 뇌리에 박경리의 이름을 강렬하게 인식시킨 작품임은 물론, 박경리가 줄곧 추구했던 생명주의 사상의 근간이 된 작품이기 때문이다. 발표 당시, 『김약국의 딸들』은 격변하는 시대 속에서 흔들리는 인간 군상의 모습과 근대사회의 문제점들을 여과 없이 보여주며 큰 파장을 일으켰다. 전시대의 유물처럼 쓸쓸히 흘러가는 김약국과 가족을 위한 희생을 운명으로 받아들이는 그의 부인 한실댁, 그리고 김약국의 딸들을 중심으로 펼쳐지는 이야기는 우리 민족사의 축소판인 것이다."
195,스페셜솔져 코믹스 3,겜툰,초보팀전에서 우승을 차지한 기캐와 폭캐에게 입실론의 킬러 클리너가 나타난다. 이제까지 보지 못한 전투 기술로 인해 기캐는 큰 위기에 빠지게 되지만 사막의 여우의 도움으로 목숨을 구하게 된다. 한편 기캐는 전투 능력을 높이기 위해 사막의 여우의 옛 동료를 찾아가지만 수수께끼 같은 그의 정체는… 동네 바보일까? 격투술의 천재일까? 드디어 본격적인 전투가 시작된다.
196,스무고개 탐정 8 푸른 수염,비룡소,"누군가는 수사를 돕고, 누군가는 방해하고 있다! 수사가 한계에 부딪힐 때마다 날아드는 작은 단서들. 그리고 그 단서를 쫓는 또 다른 경쟁자. 푸른 수염을 추적하며 펼치는 혼돈의 추리 첩보 스릴러. 제1회 비룡소 스토리킹 수상작 허교범의 장편동화 『스무고개 탐정과 마술사』의 여덟 번째 이야기 『스무고개 탐정 8- 푸른 수염』이 출간되었다. 어린이 책의 실제 독자인 어린이들이 직접 뽑아 화제를 낳은 이 시리즈는 뒤이어 나온 후속권 모두 베스트셀러로 자리매김하며 어린이들이 진정 원하는 이야기가 무엇인지 알게 해 주었다는 평가를 받고 있다. 더욱이 시리즈가 완결되기도 전에 중국에 저작권이 선계약 되는 등 어린이 출판 시장에 새로운 바람을 불러일으켰다. 이번 권은 스무고개 탐정 사무소를 무대로 펼치는 시즌 2 마지막 이야기로, ‘추리 첩보 스릴러’라는 탐정소설의 또 다른 스타일을 경험할 수 있게 한다."
197,필립 코틀러의 마켓 4.0,더퀘스트(길벗),"4차 산업혁명 시대, 시장과 소비자는 어떻게 바뀌나 그리고 기업은 어떤 전략을 세워야 할까 ‘불확실한’ ‘복잡한’ ‘혼란스러운’…. 아쉽게도 이런 단어들만큼 요즘의 경제 환경을 잘 표현해준 말은 없을 것이다. 자동화, 기계화로 대변되는 ICT의 발달은 ‘4차 산업혁명’이라 부를 수 있을 만큼 광범위한 변화를 몰고 왔고, 이는 사람들의 라이프스타일에도 영향을 끼쳤다. 당연히 비즈니스도, 마케팅도 새롭게 전략을 짜지 않을 수 없게 되었다. -트렌드 서적들이 ‘예측’을 내놨다면, 이 책은 ‘해답’을 제시한다 혼란스러운 시기인 만큼 각종 트렌드와 미래기술 서적도 많이 나와 있다. 그래서 더더욱 검증된 대가의 지혜와 통찰이 간절하다. 세계적인 경영 구루, 특히 마케팅의 대가로 통하는 필립 코틀러는 생애 마지막이 될 이번 책 『마켓 4.0』에서 4차 산업혁명과 궤를 같이 하는 시장의 새로운 변화와 기업의 생존 전략을 정리했다."
198,엄마가 정말 좋아요,길벗어린이,"엄마는 화를 내지만, 그래도 난 엄마가 정말 좋아 엄마는 아침부터 “얼른 일어나!”라고 말합니다. 일어나면 “빨리 세수해.”라고 하고, 세수하면 “얼른 옷 입어.”라고 합니다. 밥 먹을 때는 흘리지 말라고 잔소리를 하고, 놀다 오면 옷을 더럽혔다고 빨래하기 힘들다며 화를 냅니다. 저녁이 되면 얼른 목욕하고 빨리 자라고 하지요. 아이는 아침에 “잘 잤니?” 하고 엄마가 다정하게 안아 주기를 바랍니다. 혼자서 옷을 잘 입었다고, 밥을 다 먹으면 골고루 먹었다고 칭찬해 주기를 바랍니다. 옷이 더러워질 만큼 신나게 놀아서 기분이 좋다는 것을 엄마가 알아주길 바랍니다. 엄마와 함께 목욕한 뒤, 이불에서 뒹굴뒹굴하고 싶습니다. 엄마를 정말 좋아하지만, 내 마음을 알아주는 엄마가 더 좋습니다. 이처럼 《엄마가 정말 좋아요》는 일상에서 아이가 본 엄마의 모습과 아이가 바라는 엄마의 모습을 대비시켜, 아이가 차마 하지 못했던 말을 아이의 목소리로 이야기합니다."
199,불안 (리커버 특별판),은행나무,"'불안'은 하루에도 몇 번씩 경험하는, 현대를 사는 우리에게는 매우 밀접한 개념이다. 알랭 드 보통의 말대로, 우리의 삶은 불안을 떨쳐내고, 새로운 불안을 맞아들이고, 또 다시 그것을 떨쳐내는 과정의 연속인지도 모른다. 『불안』은 우리가 일상 속에서 겪는 다양한 종류의 불안 중 사회적 지위(status)와 관련된 불안을 집중적으로 탐구하고 있다. 경제적 성취 정도에 의해, 즉 돈을 얼마나 벌었느냐에 따라 자연스럽게 지위가 구분되기 시작한 시기가 있었다. 그 시점부터 인간은 새로운 불안의 영역에 들어서게 된다."
200,후 who? special 노무현,다산어린이,"가난했지만 당당했던 시골 소년 노무현, 국민과 함께 울고 웃는 서민 대통령이 되다! 고졸 출신 변호사, 국회 의원, 그리고 대통령 어린 시절 노무현의 집안은 그리 부유하지 않았습니다. 중·고등학교도 간신히 졸업할 만큼 가난했습니다. 이런 상황에서도 그는 열심히 공부했고 독학으로 사법 고시에 합격해 판사가 되었습니다. 그런데 얼마 뒤 노무현은 판사직을 그만두고 변호사가 됩니다. 변론이 필요한 사회적 약자에게 실질적인 도움을 주고 싶었기 때문입니다. 인권 변호사의 길에 들어선 뒤로 그는 약자의 편에 서서 활약했습니다. 그러던 중 노무현은 우연히 정치에 입문하게 되고, 국회 의원이 되었습니다. 국회 의원이 된 뒤에도 힘없는 자들을 위해 일하고 싶다는 생각은 변하지 않았습니다. 불의를 보면 참지 못하고 자신의 길을 꿋꿋이 걷는 그의 모습에 많은 이들이 감동했습니다. 2002년 노무현은 국민의 큰 지지를 받으며 제16대 대통령에 당선되었습니다."
201,아기지능방 동물 곤충 퍼즐,은하수(은하수미디어),"집중력, 창의력을 길러 주는 아기지능방 퍼즐 재미있는 퍼즐 놀이로 IQ와 EQ를 쑥쑥! 퍼즐 놀이는 집중력과 창의력 향상 및 손가락의 소근육 발달에 좋은 두뇌계발 놀이예요. 퍼즐 조각을 이리저리 돌리며 그림을 맞추는 동안 관찰력과 추리력이 자라고, 공간지각력과 창의적 문제 해결 능력을 기를 수 있어요. 손을 활발히 움직이는 퍼즐 놀이는 눈과 손의 협응력을 발달시켜 두뇌 발달을 도와요. 알록달록한 색감과 인기 캐릭터의 재미난 테마로 아이들의 지능과 감성을 키워 주세요."
202,2017 시나공 총정리 컴퓨터활용능력 2급 필기,길벗,"최근 4년간 출제된 컴활 2급 필기의 최신기출문제 10회분을 수록하였. 기출문제만 이해해도 합격할 수 있는 자세한 기출 분석과 새로운 문제 유형에 대비할 수 있는 친절한 학습 방법, 그리고 기출문제와 관련하여 또 출제될 만한 내용을 제공한다. 시험에 꼭 나오는 내용만 엄선하여 문제가 출제될 수 있는 최소 단위로 핵심요약을 정리하였. 실제 시험에 나올 만한 문제들을 추린 모의고사 10회와 정답 및 해설을 제공한다. 틀린 문제나 이해 안되는 문제에 대한 정확한 해설로 수험생의 궁금증을 속시원히 해결해 준다."
203,큰별쌤 최태성의 별★별 한국사 한국사능력검정시험 고급 (1·2급) 하,이투스북,시대의 흐름을 한판에 담고자 20년간 판서를 연구해 온 판서의 장인 큰별쌤 최태성이 만들어 낸 아트 판서 수록 최신 기출문제(31~33회) 수록
204,세계미래보고서 2055,비즈니스북스,"매년 전세계 100만 부가 판매되는 박영숙 교수의 『유엔미래보고서』 2017년 최신판! 제4차 산업혁명 대응 전략을 위한 필독서! “모든 경계와 한계가 사라지는 새로운 시대를 준비하라!” 전 세계 100만 부 이상 판매되는 『유엔미래보고서』 시리즈의 저자 박영숙 교수의 신간이 출간됐다. 2017년부터 『세계미래보고서』로 명칭을 변경해 이전 시리즈에서 더 업데이트된 미래 기술의 현재를 살펴보고 이를 통해 2055년의 미래 모습을 심도 있게 전망한다. 박영숙 교수는 인류의 지속 가능성을 위해 반드시 해결해야 할 문제를 도전과제로 삼아 전 세계의 3,500명의 전문가들과 학자들이 두뇌를 모아 함께 연구를 진행하는 ‘밀레니엄 프로젝트’의 한국 대표를 맡고 있다. 2055년이라고 하면 혹자는 너무 먼 미래여서 크게 와닿지 않을 수도 있다. 하지만 우리는 80년대 개봉된 영화 [백투더퓨처]에 미래로 등장했던 2015년마저도 이미 과거인 세상을 살고 있다."
205,심야식당 18,미우(대원),"밤 12시에 문을 여는 도심 한구석의 작은 밥집 「심야식당」. 메뉴라고는 돼지고기 된장국 정식과 술 정도가 전부이지만 손님이 원하는 음식은 재료만 있으면 만들 수 있는 한 만들어 줍니다. 얼굴에 칼자국이 있는 수상한 마스터가 대충 장사하고 있는 초라한 이곳을 찾는 손님은 대부분 안 팔리는 가수나 만년 패배만 하는 복서, 야쿠자 등 빛보다는 어둠이 더 잘 어울릴 법한 사람들이죠. 이처럼 소중한 무언가를 잃어버린 사람도, 야근하느라 지친 사람도, 사랑이 깨져서 우는 사람도, 행복해서 날아오를 것 같은 사람도… 배를 채우고 마음도 채우는 거리의 안식처가 바로 「심야식당」입니다."
206,해커스 신 토익 실전 1000제 2 리딩 문제집 (신토익),해커스어학연구소,"신토익 유형 및 난이도 완벽 반영한 실전모의고사 10회분 수록 및 자신의 수준에 맞춰 공부할 수 있는 ""수준별 학습 플랜"" 제공 뿐 아니라 스스로 동기를 부여해 끝까지 학습할 수 있는 ""토익 Reading 목표 달성기"", 자탔 문제 풀이 방식을 점검 및 보완하는 ""Self 체크 리스트""를 수록했다."
207,Why? 와이 3D 프린팅,예림당,"상상한 모든 것이 현실이 된다 2013년 2월 13일, 지금은 전 대통령이 된 버락 오바마 미국 대통령은 집권 2기 첫 국정 연설에서 3D 프린팅 기술을 차세대 제조업 혁명의 대표 주자로 거론하며 “3D 프린터는 거의 모든 제품의 제작 방식을 혁신할 잠재력을 가졌다.”고 했다. 그렇다면 오바마 대통령이 이토록 극찬한 3D 프린팅은 과연 무엇일까? 4차 산업혁명의 한 분야로 최근 주목 받고 있는 3D 프린팅, 3D 프린팅은 3D 프린터로 물체를 뽑아 내는 기술을 말한다. 기존 프린터가 2차원 자료를 잉크를 통해 종이에 인쇄하는 방식이라면, 3D 프린팅은 3차원 모델을 원하는 재료를 통해 입체 모형으로 인쇄하는 기술이다. 자신이 만들고 싶은 것을 컴퓨터로 입력하고 재료와 함께 넣으면 무엇이든 뚝딱 만들어 내는 3D 프린팅은 기존의 제품 제작 방식과는 완전히 다른 새롭고 놀라운 기술이다. 이 책은 3D 프린팅에 대해 어린이의 눈높이에 맞춰 풀어 놓은 책이다."
208,아기지능방 탈 것 퍼즐,은하수(은하수미디어),"집중력, 창의력을 길러 주는 아기지능방 퍼즐 재미있는 퍼즐 놀이로 IQ와 EQ를 쑥쑥! 퍼즐 놀이는 집중력과 창의력 향상 및 손가락의 소근육 발달에 좋은 두뇌계발 놀이예요. 퍼즐 조각을 이리저리 돌리며 그림을 맞추는 동안 관찰력과 추리력이 자라고, 공간지각력과 창의적 문제 해결 능력을 기를 수 있어요. 손을 활발히 움직이는 퍼즐 놀이는 눈과 손의 협응력을 발달시켜 두뇌 발달을 도와요. 알록달록한 색감과 재미난 테마로 아이들의 지능과 감성을 키워 주세요."
209,2017 바리스타 2급 자격시험 예상문제집,커피투데이,"최고의 바리스타가 되는 첫걸음, ‘바리스타 2급 자격증’ 취득을 위한 필수 교재 (사)한국커피협회가 인증하고 시행하는 ‘바리스타 2급 자격시험’ 필기시험 대비 예상문제집으로, 커피의 역사, 품종별 특성, 재배 방식, 산지별 특징, 생두 분류법, 커피 로스팅과 향미 평가, 에스프레소 추출 원리와 커피 머신 작동 및 관리법, 바리스타 2급 시행 규정과 평가 기준 등 바리스타 2급 자격증 취득을 위한 모든 것을 한 권에 담았다. 부록으로는 커피 용어 정리와 2016년 바리스타 자격시험 일정이 수록되어 있다. 바리스타를 꿈꾸는 예비 바리스타에게 이 책은 ‘합격’을 향한 좋은 길잡이가 되어줄 것이다."
210,나는 돈이 없어도 경매를 한다,길벗,초보자가 경매를 처음 접할 때 갖는 궁금증부터 ‘세입자와 첫만남에서 주도권 잡는 법’ ‘내용증명 효과적인 활용법’ ‘관리사무소와 미납 관리비 협상하기’ ‘대출 상담사 똑똑하게 이용하기’ 등 실제 경험을 통해서만 얻을 수 있는 경매 팁을 상세히 설명하고 있다.
